USER_ID,CES_SCORE,CES_COMMENT,SURVEY_DATE,PLATFORM,SOURCE_TABLE,REGISTRATION_COUNTRY,FIRST_TRANSFER_DATE,FIRST_TRANSFER_AMOUNT_GBP,FIRST_TRANSFER_SOURCE_CURRENCY,FIRST_TRANSFER_AMOUNT_SOURCE,SEND_MONTH,SEND_COUNT,SEND_VALUE_GBP
102492817,6,,2026-02-05,IOS,MOBILE,DE,,,,,,,
102492845,7,Facilite ,2026-02-05,IOS,MOBILE,FR,,,,,,,
102494254,7,,2026-02-05,ANDROID,MOBILE,HR,2026-03-12 16:41:25.106,18867.89,EUR,21864.48,2026-03-01,2,31474.72
102495253,7,,2026-02-05,ANDROID,MOBILE,FR,,,,,,,
102497064,7,,2026-02-07,IOS,MOBILE,FR,2026-02-09 13:15:02.336,43.5,EUR,50,2026-02-01,1,43.5
102497064,7,,2026-02-07,IOS,MOBILE,FR,2026-02-09 13:15:02.336,43.5,EUR,50,2026-03-01,1,259.28
102497064,7,,2026-02-07,IOS,MOBILE,FR,2026-02-09 13:15:02.336,43.5,EUR,50,2026-04-01,1,1039.74
102497064,7,,2026-02-07,IOS,MOBILE,FR,2026-02-09 13:15:02.336,43.5,EUR,50,2026-05-01,3,503.86
102498095,7,Very quick and helpful ,2026-02-05,IOS,MOBILE,IE,,,,,,,
102498326,6,,2026-02-05,IOS,MOBILE,IE,,,,,,,
102503388,7,,2026-02-14,WEB,WEB,NL,2026-02-14 13:39:32.909,830.76,EUR,950,2026-02-01,2,1663.43
102503388,7,,2026-02-14,WEB,WEB,NL,2026-02-14 13:39:32.909,830.76,EUR,950,2026-03-01,2,1211.63
102503388,7,,2026-02-14,WEB,WEB,NL,2026-02-14 13:39:32.909,830.76,EUR,950,2026-04-01,1,522.36
102503694,6,,2026-02-05,ANDROID,MOBILE,IT,,,,,,,
102504032,4,,2026-02-05,ANDROID,MOBILE,FR,2026-03-19 14:06:09.745,1214.42,EUR,1408.26,2026-03-01,1,1214.42
102505356,5,,2026-02-09,IOS,MOBILE,IT,2026-02-10 16:33:39.051,17.44,EUR,20,2026-02-01,2,104.93
102505356,5,,2026-02-09,IOS,MOBILE,IT,2026-02-10 16:33:39.051,17.44,EUR,20,2026-03-01,6,624.58
102505491,3,The verification via selfie is a pain in the a**,2026-02-25,WEB,WEB,DE,,,,,,,
102505630,4,,2026-02-05,IOS,MOBILE,FR,,,,,,,
102505819,3,my ID verification kept failing ,2026-02-05,ANDROID,MOBILE,DE,,,,,,,
102505838,7,,2026-02-05,IOS,MOBILE,FI,2026-02-05 17:59:58.945,60.97,EUR,70,2026-02-01,3,424.06
102505838,7,,2026-02-05,IOS,MOBILE,FI,2026-02-05 17:59:58.945,60.97,EUR,70,2026-03-01,1,302.05
102505838,7,,2026-02-05,IOS,MOBILE,FI,2026-02-05 17:59:58.945,60.97,EUR,70,2026-04-01,2,1131.92
102505838,7,,2026-02-05,IOS,MOBILE,FI,2026-02-05 17:59:58.945,60.97,EUR,70,2026-05-01,2,223.16
102505956,6,,2026-02-05,ANDROID,MOBILE,ES,,,,,,,
102506105,6,,2026-02-05,IOS,MOBILE,FR,2026-02-08 18:37:24.949,4.34,EUR,5,2026-02-01,3,21.83
102506105,6,,2026-02-05,IOS,MOBILE,FR,2026-02-08 18:37:24.949,4.34,EUR,5,2026-03-01,5,850.11
102506105,6,,2026-02-05,IOS,MOBILE,FR,2026-02-08 18:37:24.949,4.34,EUR,5,2026-04-01,14,1342.18
102506105,6,,2026-02-05,IOS,MOBILE,FR,2026-02-08 18:37:24.949,4.34,EUR,5,2026-05-01,10,1759.49
102507142,5,,2026-02-05,ANDROID,MOBILE,DE,2026-02-05 07:54:25.485,554.83,EUR,637,2026-02-01,2,1542.65
102507563,7,,2026-02-05,IOS,MOBILE,CZ,2026-02-05 14:24:25.836,104.31,CZK,2905.42,2026-02-01,1,104.31
102507771,7,,2026-02-05,ANDROID,MOBILE,FR,,,,,,,
102507985,5,,2026-02-05,ANDROID,MOBILE,FI,2026-02-13 17:23:10.198,0.81,INR,100,2026-02-01,3,57.89
102508086,5,,2026-02-05,IOS,MOBILE,DE,,,,,,,
102508203,6,,2026-02-05,ANDROID,MOBILE,IT,,,,,,,
102508590,7,Sehr einfach aufzustellen!,2026-02-05,IOS,MOBILE,AT,2026-02-18 14:39:22.408,44.75,EUR,50,2026-02-01,1,44.75
102508590,7,Sehr einfach aufzustellen!,2026-02-05,IOS,MOBILE,AT,2026-02-18 14:39:22.408,44.75,EUR,50,2026-04-01,1,217.47
102508690,7,,2026-04-30,WEB,WEB,PT,,,,,,,
102508766,7,,2026-02-05,IOS,MOBILE,BE,2026-03-05 14:32:45.965,232.04,EUR,267,2026-03-01,1,232.04
102508766,7,,2026-02-05,IOS,MOBILE,BE,2026-03-05 14:32:45.965,232.04,EUR,267,2026-04-01,2,45.35
102508766,7,,2026-02-05,IOS,MOBILE,BE,2026-03-05 14:32:45.965,232.04,EUR,267,2026-05-01,2,81.29
102508844,7,"très facile et rapide.
",2026-02-05,ANDROID,MOBILE,FR,,,,,,,
102508999,7,,2026-02-05,IOS,MOBILE,DE,2026-02-05 11:21:05.707,87.1,EUR,100,2026-02-01,3,8759.02
102509141,7,,2026-02-05,ANDROID,MOBILE,IT,,,,,,,
102509280,4,,2026-02-05,IOS,MOBILE,FR,,,,,,,
102509404,7,,2026-02-05,ANDROID,MOBILE,DE,2026-02-07 15:11:51.703,8.68,EUR,10,2026-02-01,7,1886.46
102509404,7,,2026-02-05,ANDROID,MOBILE,DE,2026-02-07 15:11:51.703,8.68,EUR,10,2026-03-01,1,741.36
102509404,7,,2026-02-05,ANDROID,MOBILE,DE,2026-02-07 15:11:51.703,8.68,EUR,10,2026-05-01,2,521.77
102509710,7,,2026-02-05,IOS,MOBILE,IT,2026-02-18 12:08:27.475,8.79,EUR,10,2026-02-01,3,182.67
102509850,5,,2026-02-05,IOS,MOBILE,DE,,,,,,,
102510027,7,very easy steps to follow,2026-02-05,ANDROID,MOBILE,IE,2026-02-05 09:49:41.912,512.18,EUR,588.04,2026-02-01,1,512.18
102510027,7,very easy steps to follow,2026-02-05,ANDROID,MOBILE,IE,2026-02-05 09:49:41.912,512.18,EUR,588.04,2026-03-01,1,317.67
102510027,7,very easy steps to follow,2026-02-05,ANDROID,MOBILE,IE,2026-02-05 09:49:41.912,512.18,EUR,588.04,2026-05-01,1,1726.91
102510367,1,Heel veel moeite met de selfie,2026-02-26,WEB,WEB,NL,,,,,,,
102510492,7,,2026-02-05,ANDROID,MOBILE,IT,,,,,,,
102511020,7,,2026-02-05,ANDROID,MOBILE,DE,,,,,,,
102511094,6,,2026-02-05,IOS,MOBILE,CZ,2026-04-16 04:35:23.992,15881.28,NZD,36501.38,2026-04-01,3,28145.18
102511094,6,,2026-02-05,IOS,MOBILE,CZ,2026-04-16 04:35:23.992,15881.28,NZD,36501.38,2026-05-01,1,2524.17
102511121,4,"Por qué hay preguntas que no puedo saber, como cuanto dinero voy a mover ",2026-05-08,WEB,WEB,ES,,,,,,,
102511360,7,,2026-04-29,WEB,WEB,IT,,,,,,,
102511616,5,,2026-02-06,IOS,MOBILE,CZ,,,,,,,
102511686,3,,2026-02-05,IOS,MOBILE,ES,2026-02-11 16:39:49.233,1007.08,USD,1372,2026-02-01,12,1737.18
102511686,3,,2026-02-05,IOS,MOBILE,ES,2026-02-11 16:39:49.233,1007.08,USD,1372,2026-03-01,13,1153.84
102511686,3,,2026-02-05,IOS,MOBILE,ES,2026-02-11 16:39:49.233,1007.08,USD,1372,2026-04-01,11,483
102511686,3,,2026-02-05,IOS,MOBILE,ES,2026-02-11 16:39:49.233,1007.08,USD,1372,2026-05-01,17,586.11
102512083,6,,2026-02-05,IOS,MOBILE,ES,,,,,,,
102512436,6,,2026-02-24,IOS,MOBILE,HR,,,,,,,
102512705,6,,2026-02-05,IOS,MOBILE,FR,,,,,,,
102512732,4,,2026-02-05,ANDROID,MOBILE,PL,,,,,,,
102512963,6,,2026-02-08,IOS,MOBILE,NL,2026-02-27 19:34:13.560,69.27,EUR,78.67,2026-02-01,2,306.88
102513044,4,,2026-02-12,IOS,MOBILE,DE,2026-02-17 06:21:02.319,369.76,EUR,423.19,2026-02-01,2,376.48
102513068,7,ok,2026-02-05,ANDROID,MOBILE,ES,,,,,,,
102513502,6,,2026-02-11,WEB,WEB,DE,2026-02-11 13:15:04.734,1704.39,EUR,1952.89,2026-02-01,1,1704.39
102513721,5,,2026-02-05,ANDROID,MOBILE,SE,2026-02-09 16:01:54.225,16.37,SEK,200,2026-02-01,2,1132.25
102513721,5,,2026-02-05,ANDROID,MOBILE,SE,2026-02-09 16:01:54.225,16.37,SEK,200,2026-04-01,2,4724.4
102513740,7,ha sido facil,2026-02-05,ANDROID,MOBILE,ES,2026-03-04 13:52:46.236,609.21,EUR,700,2026-03-01,1,609.21
102513835,6,,2026-02-07,ANDROID,MOBILE,DE,2026-02-26 09:42:46.611,2152.04,EUR,2459.76,2026-02-01,2,4303.6
102513838,5,,2026-02-05,IOS,MOBILE,FR,,,,,,,
102513942,7,sono tecnofobica e ero tranquilla ,2026-02-05,ANDROID,MOBILE,IT,,,,,,,
102514072,7,,2026-02-24,ANDROID,MOBILE,ES,2026-02-24 20:36:35.670,220.11,EUR,250,2026-02-01,1,220.11
102514072,7,,2026-02-24,ANDROID,MOBILE,ES,2026-02-24 20:36:35.670,220.11,EUR,250,2026-03-01,2,801.8
102514072,7,,2026-02-24,ANDROID,MOBILE,ES,2026-02-24 20:36:35.670,220.11,EUR,250,2026-04-01,2,708.69
102514097,7,,2026-03-09,WEB,WEB,NL,,,,,,,
102514278,7,Все быстро и понятно 👍,2026-02-05,IOS,MOBILE,LT,2026-05-14 16:34:56.715,1132.17,EUR,1300,2026-05-01,1,1132.17
102514334,6,,2026-02-05,IOS,MOBILE,HR,2026-04-10 20:10:15.314,854.32,USD,1150,2026-04-01,5,4981.36
102514350,7,,2026-02-05,ANDROID,MOBILE,NL,2026-04-07 12:15:01.449,6.54,EUR,7.5,2026-04-01,2,93.6
102514350,7,,2026-02-05,ANDROID,MOBILE,NL,2026-04-07 12:15:01.449,6.54,EUR,7.5,2026-05-01,3,190.45
102514956,7,,2026-02-05,IOS,MOBILE,IT,2026-02-15 17:26:13.066,226.1,EUR,260,2026-02-01,1,226.1
102515152,6,Hatte bis auf die Verifizierung mit dem Ausweis geklappt. Ich könnte mich ganz einfach mit dem Digitalen Ausweis anmelden und der Ausweis App. Das wird anscheinend nicht unterstützt ,2026-02-05,ANDROID,MOBILE,DE,,,,,,,
102515180,7,Muy bueno,2026-02-05,IOS,MOBILE,ES,,,,,,,
102515243,6,,2026-02-05,IOS,MOBILE,FR,2026-02-17 17:19:52.137,1766.73,THB,75061.44,2026-02-01,1,1766.73
102515243,6,,2026-02-05,IOS,MOBILE,FR,2026-02-17 17:19:52.137,1766.73,THB,75061.44,2026-03-01,5,1380.25
102515243,6,,2026-02-05,IOS,MOBILE,FR,2026-02-17 17:19:52.137,1766.73,THB,75061.44,2026-04-01,2,1201.09
102515243,6,,2026-02-05,IOS,MOBILE,FR,2026-02-17 17:19:52.137,1766.73,THB,75061.44,2026-05-01,2,1730.53
102515749,7,,2026-02-05,IOS,MOBILE,RO,,,,,,,
102516475,7,bună ,2026-02-05,ANDROID,MOBILE,RO,,,,,,,
102516565,7,,2026-02-05,ANDROID,MOBILE,RO,2026-02-05 12:47:39.046,68.82,DKK,590,2026-02-01,1,68.82
102516687,7,,2026-02-05,ANDROID,MOBILE,CZ,,,,,,,
102517321,7,Überhaupt keine Probleme gehabt. ,2026-02-05,IOS,MOBILE,DE,2026-02-06 09:17:35.681,894.85,EUR,1020,2026-02-01,1,894.85
102517519,7,,2026-02-05,ANDROID,MOBILE,,,,,,,,
102517823,7,,2026-02-05,IOS,MOBILE,ES,2026-02-05 12:13:51.940,60.97,EUR,70,2026-02-01,1,60.97
102517823,7,,2026-02-05,IOS,MOBILE,ES,2026-02-05 12:13:51.940,60.97,EUR,70,2026-03-01,3,712.24
102517823,7,,2026-02-05,IOS,MOBILE,ES,2026-02-05 12:13:51.940,60.97,EUR,70,2026-04-01,3,451.91
102517823,7,,2026-02-05,IOS,MOBILE,ES,2026-02-05 12:13:51.940,60.97,EUR,70,2026-05-01,5,338.22
102517991,7,,2026-02-05,IOS,MOBILE,IT,2026-02-08 16:27:02.154,4.34,EUR,5,2026-02-01,2,8.68
102517991,7,,2026-02-05,IOS,MOBILE,IT,2026-02-08 16:27:02.154,4.34,EUR,5,2026-03-01,3,28.61
102517991,7,,2026-02-05,IOS,MOBILE,IT,2026-02-08 16:27:02.154,4.34,EUR,5,2026-04-01,3,26.12
102518209,7,,2026-02-20,WEB,WEB,PT,,,,,,,
102518223,7,,2026-02-05,IOS,MOBILE,DE,,,,,,,
102518308,7,,2026-02-05,ANDROID,MOBILE,ES,2026-02-25 08:50:16.050,87.15,EUR,100,2026-02-01,2,235.88
102518308,7,,2026-02-05,ANDROID,MOBILE,ES,2026-02-25 08:50:16.050,87.15,EUR,100,2026-03-01,1,17.54
102518717,6,,2026-02-06,IOS,MOBILE,FR,,,,,,,
102518867,7,,2026-02-05,ANDROID,MOBILE,LT,,,,,,,
102518958,7,,2026-02-05,ANDROID,MOBILE,DE,,,,,,,
102518994,6,,2026-02-06,ANDROID,MOBILE,NL,,,,,,,
102519192,5,,2026-02-05,IOS,MOBILE,DE,,,,,,,
102519293,6,Veo que pedís datos normales ,2026-02-05,IOS,MOBILE,ES,,,,,,,
102519356,7,,2026-02-05,ANDROID,MOBILE,CZ,2026-02-05 12:01:33.519,17.96,CZK,500,2026-02-01,1,17.96
102519819,7,,2026-02-05,ANDROID,MOBILE,ES,2026-03-31 17:27:12.470,52.44,EUR,60,2026-03-01,1,52.44
102520028,6,,2026-02-05,ANDROID,MOBILE,FR,2026-03-23 13:14:27.183,1732.15,USD,2325.33,2026-03-01,3,4096.61
102520028,6,,2026-02-05,ANDROID,MOBILE,FR,2026-03-23 13:14:27.183,1732.15,USD,2325.33,2026-04-01,2,522.15
102520028,6,,2026-02-05,ANDROID,MOBILE,FR,2026-03-23 13:14:27.183,1732.15,USD,2325.33,2026-05-01,4,17091.67
102520236,4,,2026-04-23,ANDROID,MOBILE,PL,,,,,,,
102520356,7,,2026-02-05,ANDROID,MOBILE,FR,2026-02-06 19:10:07.057,8.68,EUR,10,2026-02-01,9,220.61
102520356,7,,2026-02-05,ANDROID,MOBILE,FR,2026-02-06 19:10:07.057,8.68,EUR,10,2026-03-01,5,1037.2
102520356,7,,2026-02-05,ANDROID,MOBILE,FR,2026-02-06 19:10:07.057,8.68,EUR,10,2026-04-01,10,974.5
102520356,7,,2026-02-05,ANDROID,MOBILE,FR,2026-02-06 19:10:07.057,8.68,EUR,10,2026-05-01,6,679.05
102521656,7,,2026-02-05,IOS,MOBILE,ES,,,,,,,
102521739,2,,2026-02-10,ANDROID,MOBILE,HU,,,,,,,
102521780,7,,2026-02-05,ANDROID,MOBILE,DE,2026-02-05 13:29:44.540,17.42,EUR,20,2026-02-01,1,17.42
102521780,7,,2026-02-05,ANDROID,MOBILE,DE,2026-02-05 13:29:44.540,17.42,EUR,20,2026-03-01,2,121.32
102522381,7,ok,2026-02-05,IOS,MOBILE,ES,,,,,,,
102522488,4,I haven't used yet,2026-02-26,ANDROID,MOBILE,DE,,,,,,,
102523115,7,,2026-02-05,IOS,MOBILE,FR,,,,,,,
102523213,7,,2026-02-05,IOS,MOBILE,IT,,,,,,,
102523707,7,,2026-02-05,IOS,MOBILE,IT,,,,,,,
102524021,5,"La pantalla de la foto del pasaporte, no se ajusta la vista previa de la foto con la captura que se toma finalmente ",2026-02-05,IOS,MOBILE,ES,2026-02-06 06:13:35.717,165.09,EUR,190.18,2026-02-01,1,165.09
102524370,7,,2026-02-05,ANDROID,MOBILE,FR,2026-02-11 16:53:55.827,11.94,EUR,13.7,2026-02-01,1,11.94
102524476,7,,2026-02-05,IOS,MOBILE,IT,2026-02-07 09:14:00.514,4914.06,AUD,9530,2026-02-01,9,9685.68
102524799,6,,2026-02-05,ANDROID,MOBILE,DE,2026-02-06 10:57:00.974,33.86,EUR,39,2026-02-01,1,33.86
102524799,6,,2026-02-05,ANDROID,MOBILE,DE,2026-02-06 10:57:00.974,33.86,EUR,39,2026-03-01,4,548.58
102524807,6,I had to take picture of my face many times.,2026-02-05,ANDROID,MOBILE,SK,,,,,,,
102524820,7,,2026-05-18,WEB,WEB,PT,,,,,,,
102524858,2,,2026-02-10,WEB,WEB,DE,,,,,,,
102524869,1,,2026-02-05,IOS,MOBILE,ES,,,,,,,
102525812,7,,2026-02-05,IOS,MOBILE,IE,2026-02-10 13:13:44.075,28.68,EUR,32.89,2026-02-01,3,6262.31
102525812,7,,2026-02-05,IOS,MOBILE,IE,2026-02-10 13:13:44.075,28.68,EUR,32.89,2026-03-01,1,35522.36
102526300,3,,2026-02-05,IOS,MOBILE,FR,,,,,,,
102526525,6,,2026-02-05,IOS,MOBILE,ES,,,,,,,
102526590,5,,2026-02-05,IOS,MOBILE,DE,,,,,,,
102526734,7,,2026-02-10,IOS,MOBILE,DE,,,,,,,
102527147,6,,2026-02-05,IOS,MOBILE,DE,,,,,,,
102527256,6,,2026-02-09,IOS,MOBILE,BE,2026-04-24 10:51:14.468,43.3,EUR,50,2026-04-01,1,43.3
102527256,6,,2026-02-09,IOS,MOBILE,BE,2026-04-24 10:51:14.468,43.3,EUR,50,2026-05-01,1,1004.95
102527428,7,,2026-02-05,IOS,MOBILE,HU,2026-02-06 10:26:28.382,457.6,HUF,199088,2026-02-01,1,457.6
102527428,7,,2026-02-05,IOS,MOBILE,HU,2026-02-06 10:26:28.382,457.6,HUF,199088,2026-03-01,4,876.44
102527428,7,,2026-02-05,IOS,MOBILE,HU,2026-02-06 10:26:28.382,457.6,HUF,199088,2026-04-01,3,800.15
102527428,7,,2026-02-05,IOS,MOBILE,HU,2026-02-06 10:26:28.382,457.6,HUF,199088,2026-05-01,3,995.75
102527523,7,,2026-02-05,ANDROID,MOBILE,DE,,,,,,,
102527531,4,,2026-02-05,ANDROID,MOBILE,FR,,,,,,,
102527575,6,,2026-02-05,IOS,MOBILE,DE,,,,,,,
102527823,6,,2026-02-05,ANDROID,MOBILE,IT,,,,,,,
102527926,7,,2026-02-05,IOS,MOBILE,ES,,,,,,,
102528209,7,,2026-02-05,IOS,MOBILE,IT,,,,,,,
102528311,5,,2026-02-07,IOS,MOBILE,ES,,,,,,,
102528560,6,,2026-02-05,ANDROID,MOBILE,FR,2026-02-25 16:24:23.331,108.93,EUR,125,2026-02-01,1,108.93
102528560,6,,2026-02-05,ANDROID,MOBILE,FR,2026-02-25 16:24:23.331,108.93,EUR,125,2026-03-01,2,258.55
102528560,6,,2026-02-05,ANDROID,MOBILE,FR,2026-02-25 16:24:23.331,108.93,EUR,125,2026-04-01,3,456.62
102528560,6,,2026-02-05,ANDROID,MOBILE,FR,2026-02-25 16:24:23.331,108.93,EUR,125,2026-05-01,2,277.19
102528770,4,,2026-02-05,IOS,MOBILE,BG,,,,,,,
102528878,7,,2026-02-10,IOS,MOBILE,DK,2026-02-11 15:18:26.591,35,DKK,300,2026-02-01,1,35
102528926,7,,2026-02-05,IOS,MOBILE,RO,,,,,,,
102529213,5,,2026-02-05,ANDROID,MOBILE,BG,2026-02-06 08:39:03.546,77.09,EUR,86.89,2026-02-01,2,92.81
102529213,5,,2026-02-05,ANDROID,MOBILE,BG,2026-02-06 08:39:03.546,77.09,EUR,86.89,2026-05-01,1,5.1
102529545,5,,2026-02-11,IOS,MOBILE,NL,2026-04-09 17:29:45.883,432.03,CAD,802,2026-04-01,1,432.03
102529545,5,,2026-02-11,IOS,MOBILE,NL,2026-04-09 17:29:45.883,432.03,CAD,802,2026-05-01,1,873.85
102529742,7,,2026-03-16,IOS,MOBILE,PT,,,,,,,
102529920,6,,2026-02-05,ANDROID,MOBILE,IT,2026-03-04 19:20:42.353,24.37,EUR,28,2026-03-01,8,74.96
102530159,7,,2026-02-05,ANDROID,MOBILE,FR,,,,,,,
102530270,7,,2026-02-05,IOS,MOBILE,IE,,,,,,,
102530521,6,,2026-02-10,WEB,WEB,FR,,,,,,,
102530594,7,,2026-02-05,ANDROID,MOBILE,IT,,,,,,,
102530728,6,,2026-02-05,IOS,MOBILE,PT,2026-02-06 15:41:20.133,86.81,EUR,100,2026-02-01,1,86.81
102530728,6,,2026-02-05,IOS,MOBILE,PT,2026-02-06 15:41:20.133,86.81,EUR,100,2026-03-01,1,87.22
102530728,6,,2026-02-05,IOS,MOBILE,PT,2026-02-06 15:41:20.133,86.81,EUR,100,2026-04-01,1,87.13
102530728,6,,2026-02-05,IOS,MOBILE,PT,2026-02-06 15:41:20.133,86.81,EUR,100,2026-05-01,1,86.41
102530786,7,,2026-02-05,ANDROID,MOBILE,FR,,,,,,,
102531012,7,,2026-02-05,ANDROID,MOBILE,FR,,,,,,,
102531191,7,,2026-02-05,IOS,MOBILE,FR,,,,,,,
102531293,6,,2026-02-05,ANDROID,MOBILE,HU,,,,,,,
102531300,6,,2026-02-05,IOS,MOBILE,AT,,,,,,,
102531438,6,,2026-02-05,ANDROID,MOBILE,PL,,,,,,,
102531513,5,,2026-02-05,IOS,MOBILE,DE,2026-02-05 16:59:50.570,358.9,EUR,400,2026-02-01,3,989.71
102531513,5,,2026-02-05,IOS,MOBILE,DE,2026-02-05 16:59:50.570,358.9,EUR,400,2026-03-01,1,60.76
102531513,5,,2026-02-05,IOS,MOBILE,DE,2026-02-05 16:59:50.570,358.9,EUR,400,2026-04-01,2,95.93
102531513,5,,2026-02-05,IOS,MOBILE,DE,2026-02-05 16:59:50.570,358.9,EUR,400,2026-05-01,3,229.45
102531540,3,"Heb bezorgdheden omtrent veiligheid waardoor ik alles verifieerde. 
Moeite inscannen Id. ",2026-02-05,IOS,MOBILE,BE,2026-03-03 15:18:26.890,1663.35,EUR,1912.67,2026-03-01,1,1663.35
102531540,3,"Heb bezorgdheden omtrent veiligheid waardoor ik alles verifieerde. 
Moeite inscannen Id. ",2026-02-05,IOS,MOBILE,BE,2026-03-03 15:18:26.890,1663.35,EUR,1912.67,2026-05-01,1,586.97
102531759,6,,2026-02-05,IOS,MOBILE,DE,2026-03-20 07:11:54.824,17.35,EUR,20,2026-03-01,1,17.35
102531855,7,,2026-02-12,WEB,WEB,DE,2026-05-01 09:49:33.809,22.75,EUR,26.34,2026-05-01,4,32858.64
102532336,5,,2026-02-05,IOS,MOBILE,FR,,,,,,,
102532446,7,,2026-02-05,ANDROID,MOBILE,PL,2026-02-06 17:14:10.623,16.47,PLN,80,2026-02-01,1,16.47
102532462,7,,2026-02-05,IOS,MOBILE,RO,,,,,,,
102532718,4,nefungovalo ověřování z důvodu zabezpečení prohlížeče ,2026-02-05,ANDROID,MOBILE,CZ,2026-02-05 16:10:43.046,339.03,CZK,9442.82,2026-02-01,1,339.03
102532718,4,nefungovalo ověřování z důvodu zabezpečení prohlížeče ,2026-02-05,ANDROID,MOBILE,CZ,2026-02-05 16:10:43.046,339.03,CZK,9442.82,2026-04-01,1,24090.67
102532825,7,,2026-02-05,IOS,MOBILE,ES,,,,,,,
102532894,5,,2026-02-06,IOS,MOBILE,LV,,,,,,,
102533292,5,Me ha costado un poco ,2026-02-05,IOS,MOBILE,ES,,,,,,,
102533661,7,Nie wiem ,2026-02-05,IOS,MOBILE,PL,,,,,,,
102533732,7,,2026-02-05,ANDROID,MOBILE,DK,2026-04-10 10:21:51.907,2.34,EUR,2.69,2026-04-01,2,119.07
102533801,6,,2026-02-05,IOS,MOBILE,RO,2026-03-14 17:17:07.640,40.75,EUR,47.2,2026-03-01,1,40.75
102533830,7,,2026-02-05,ANDROID,MOBILE,PL,,,,,,,
102533831,5,,2026-02-05,ANDROID,MOBILE,DE,2026-02-08 08:51:17.541,1287.79,EUR,1481.92,2026-02-01,1,1287.79
102534129,7,"Ich fand es sehr übersichtlich und einfach. Sehr selbsterklärend. Fühlt sich trotzdem sicher an, obwohl es so einfach war",2026-02-05,IOS,MOBILE,DE,2026-02-06 11:14:27.063,217.02,EUR,250,2026-02-01,1,217.02
102534129,7,"Ich fand es sehr übersichtlich und einfach. Sehr selbsterklärend. Fühlt sich trotzdem sicher an, obwohl es so einfach war",2026-02-05,IOS,MOBILE,DE,2026-02-06 11:14:27.063,217.02,EUR,250,2026-03-01,2,909.6
102534129,7,"Ich fand es sehr übersichtlich und einfach. Sehr selbsterklärend. Fühlt sich trotzdem sicher an, obwohl es so einfach war",2026-02-05,IOS,MOBILE,DE,2026-02-06 11:14:27.063,217.02,EUR,250,2026-04-01,2,521.71
102534129,7,"Ich fand es sehr übersichtlich und einfach. Sehr selbsterklärend. Fühlt sich trotzdem sicher an, obwohl es so einfach war",2026-02-05,IOS,MOBILE,DE,2026-02-06 11:14:27.063,217.02,EUR,250,2026-05-01,1,194.59
102534403,5,,2026-02-06,IOS,MOBILE,ES,,,,,,,
102534451,7,,2026-02-05,IOS,MOBILE,FR,2026-05-06 09:16:44.141,0.86,EUR,1,2026-05-01,3,891
102534564,3,,2026-02-05,ANDROID,MOBILE,ES,,,,,,,
102534622,7,,2026-02-06,IOS,MOBILE,FR,,,,,,,
102534722,5,,2026-02-05,ANDROID,MOBILE,EE,2026-02-05 20:09:57.182,17.42,EUR,20,2026-02-01,1,17.42
102534944,4,It was very difficult to get a good selfie,2026-02-05,ANDROID,MOBILE,FI,2026-02-19 09:13:36.414,81.49,INR,10000,2026-02-01,2,107.71
102534968,7,,2026-02-05,IOS,MOBILE,DE,2026-02-06 14:16:16.056,130.22,EUR,150,2026-02-01,1,130.22
102534968,7,,2026-02-05,IOS,MOBILE,DE,2026-02-06 14:16:16.056,130.22,EUR,150,2026-04-01,1,225.28
102535020,7,,2026-02-05,IOS,MOBILE,LT,2026-02-07 03:11:05.711,17.36,EUR,20,2026-02-01,1,17.36
102535020,7,,2026-02-05,IOS,MOBILE,LT,2026-02-07 03:11:05.711,17.36,EUR,20,2026-03-01,1,1.47
102535020,7,,2026-02-05,IOS,MOBILE,LT,2026-02-07 03:11:05.711,17.36,EUR,20,2026-04-01,9,1859.32
102535020,7,,2026-02-05,IOS,MOBILE,LT,2026-02-07 03:11:05.711,17.36,EUR,20,2026-05-01,2,434.16
102535094,4,,2026-02-06,IOS,MOBILE,DE,2026-02-06 10:57:18.208,1.5,GBP,1.5,2026-02-01,15,269.48
102535094,4,,2026-02-06,IOS,MOBILE,DE,2026-02-06 10:57:18.208,1.5,GBP,1.5,2026-03-01,20,1503.75
102535094,4,,2026-02-06,IOS,MOBILE,DE,2026-02-06 10:57:18.208,1.5,GBP,1.5,2026-04-01,11,609.23
102535094,4,,2026-02-06,IOS,MOBILE,DE,2026-02-06 10:57:18.208,1.5,GBP,1.5,2026-05-01,7,303.44
102535123,7,,2026-02-06,IOS,MOBILE,PL,2026-02-06 13:43:02.079,79.05,PLN,384.1,2026-02-01,3,135.71
102535123,7,,2026-02-06,IOS,MOBILE,PL,2026-02-06 13:43:02.079,79.05,PLN,384.1,2026-03-01,4,176.37
102535123,7,,2026-02-06,IOS,MOBILE,PL,2026-02-06 13:43:02.079,79.05,PLN,384.1,2026-04-01,5,204.47
102535123,7,,2026-02-06,IOS,MOBILE,PL,2026-02-06 13:43:02.079,79.05,PLN,384.1,2026-05-01,1,85.75
102535185,7,,2026-02-05,IOS,MOBILE,HU,,,,,,,
102535472,7,,2026-02-05,ANDROID,MOBILE,HU,2026-03-05 13:00:10.446,647.83,HUF,289036,2026-03-01,3,784.25
102535472,7,,2026-02-05,ANDROID,MOBILE,HU,2026-03-05 13:00:10.446,647.83,HUF,289036,2026-04-01,4,892.97
